source,scope,year,doi,method_auto,method_verified,method_basis,methods_mentioned,oa_rep,oa_max,kappa,sensor,res_m,region,validation,validation_evidence,validation_auto,oa_snippet,file,n_val,n_val_snippet,eligible,eligibility_reason,method_audit_note,multi_method,f1_scan,f1_verified,iou_scan,producers_acc_scan,users_acc_scan,f1_in_s8_subset,oa_unverified
wos,rice,2019,10.1109/jstars.2019.2898727,Phenology/Threshold,,body,Phenology/Threshold,93,100,,Sentinel-1,,Vietnam,,,,OA of ∼86%,10.1109_jstars.2019.2898727,,,1,,,0,,,,,,,
wos,rice,2019,10.1109/jstars.2019.2906684,Phenology/Threshold,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,93,98,,Sentinel-2,10,Iran,ground/field reference,,ground/field reference,OA of 88%,10.1109_jstars.2019.2906684,,,1,,,1,,,,,,,
wos,rice,2026,10.3390/rs18040587,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,93,93,,Sentinel-2,375,USA,ground/field reference,,ground/field reference,overall accuracy exceeding 93%,10.3390_rs18040587,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1007/s10661-025-14219-8,Phenology/Threshold,,body,Phenology/Threshold,92.91,92.91,0.85,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy of 92.91%,10.1007_s10661-025-14219-8,,,1,,,0,,,,,,,
wos,rice,2021,10.3390/agronomy11071365,Phenology/Threshold,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,92.8,92.8,,Sentinel-2,500,Spain,ground/field reference,,ground/field reference,overall accuracy was 92.8%,10.1007_s12524-021-01432-4,,,1,,,1,,,,,,,
wos,rice,2011,10.1080/01431161003645816,CNN/Deep Learning,,body,CNN/Deep Learning|Object-Based,92.8,98.7,,Landsat,20,Iran,,,,Overall accuracy ¼ 89.7%,10.1080_01431161003645816,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.3390/rs17132282,Random Forest/SVM,,abstract,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.75,95,0.95,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy (OA) of both summer and winter crop type mapping exceeded 95%,10.3390_rs17132282,398,398 validation samples,1,,,1,,,,,,,
wos,rice,2022,10.3390/agriculture12010077,Random Forest/SVM,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.63,94.43,0.9471,Sentinel-2,6,Taiwan,random CV/split,,random CV/split,"overall accuracy and kappa value were, respectively, 89.51%",10.3390_agriculture12010077,,,1,,,1,,,,,,,
wos,rice,2025,10.1016/j.compag.2025.110790,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.5,92.5,,Sentinel-2,,China,random CV/split,,random CV/split,overall accuracy of 92.50%,10.1016_j.compag.2025.110790,,,1,,,1,,,,,,,
wos,rice,2021,10.1016/j.agsy.2021.103167,Object-Based,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,92.4,92.8,0.85,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy of IRC maps is greater than 92%,10.1016_j.agsy.2021.103167,,,1,,,1,,,,,,,
wos,rice,2018,10.1109/jstars.2018.2829218,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.03,94.04,,RADARSAT,,USA,ground/field reference,,ground/field reference,overall accuracy of 94.04%,10.1109_jstars.2018.2829218,,,1,,,1,,,,,,,
wos,rice,2019,10.1002/ldr.3402,CNN/Deep Learning,,body,CNN/Deep Learning|Phenology/Threshold,92,92,,Sentinel-2,10,Italy,,,,overall accuracy of 92%,10.1002_ldr.3402,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1016/j.eja.2025.127663,Phenology/Threshold,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,92,93,0.92,Sentinel-2,10,China,ground/field reference,,ground/field reference,overall accuracy of 93 %,10.1016_j.eja.2025.127663,,,1,,,1,,,,,,,
wos,rice,2016,10.1016/j.jag.2016.06.018,Phenology/Threshold,,abstract,CNN/Deep Learning|Phenology/Threshold,92,92,,Landsat,0.5,Italy,random CV/split,,random CV/split,OA = 92%,10.1016_j.jag.2016.06.018,,,1,,,1,,,,,,,
wos,crop-classification,2019,10.1080/10106049.2018.1474275,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92,92,0.85,Landsat,30,China,ground/field reference,,ground/field reference,overall accuracy of over 92%,10.1080_10106049.2018.1474275,,,1,,,1,,,,,,,
wos,rice,2024,10.1016/j.cj.2023.12.010,Phenology/Threshold,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,91.92,91.92,0.86,Sentinel-2,10,China,ground/field reference,,ground/field reference,overall accuracy of 91.92%,10.1016_j.cj.2023.12.010,5197,5197 reference sites,1,,,1,88,,49,100,91.89,,
wos,rice,2026,10.3390/rs18081248,RNN/LSTM,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,91.9,91.9,,Sentinel-2,,China,random CV/split,,random CV/split,overall accuracy of 91.9%,10.3390_rs18081248,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1016/j.agsy.2025.104338,Transfer/Pre-trained,,body,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,91.81,92.57,0.866,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 92.57 %,10.1016_j.agsy.2025.104338,23615,"23,615 reference sites",1,,,1,85,,,90,40,,
wos,rice,2024,10.1080/17538947.2024.2398068,Random Forest/SVM,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,91.3,94.54,0.9098,Sentinel-2,10,China,random CV/split,,random CV/split,OA of 83.52%,10.1080_2150704x.2024.2313610,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1088/2515-7620/adf801,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,91.3,93.8,0.89,Sentinel-2,,China,random CV/split,,random CV/split,overall accuracy of 91.3%,10.1088_2515-7620_adf801,,,1,,,1,,,,,,,
wos,crop-classification,2018,10.3390/rs10122011,Phenology/Threshold,,body,Phenology/Threshold,91.25,93.98,0.89,Landsat,30,China,random CV/split,,random CV/split,overall accuracies were 89.50%,10.3390_rs10122011,,,1,,,0,,,,,,,
wos,rice,2022,10.1016/s1002-0160(21)60053-x,Phenology/Threshold,,abstract,Attention/Transformer|Phenology/Threshold,91.17,93.53,0.81,Landsat,90,USA,random CV/split,,random CV/split,overall accuracy was 88.82%,10.1016_s1002-0160_21_60053-x,170,170 ground truth samples,1,,,1,,,,,,,
wos,rice,2022,10.1016/j.jag.2022.103032,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,91,92,0.9497,Sentinel-2,30,China,random CV/split,,random CV/split,overall accuracy of no less than 90%,10.1016_j.jag.2022.103032,,,1,,,1,,,,,,,
wos,crop-classification,2024,10.3390/rs16101670,CNN/Deep Learning,,abstract,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,90.93,96.2,0.83,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 96.2%,10.3390_rs16101670,,,1,,,1,,,,,,,
wos,rice,2023,10.3390/rs15174167,Phenology/Threshold,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,90.73,90.73,0.8927,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy and a kappa coefﬁcient of 89.27%,10.3390_rs15174167,,,1,,,1,,,,,,,
wos,crop-classification,2020,10.1016/j.isprsjprs.2020.05.021,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,90.72,90.72,0.858,Sentinel-2,0.7,Korea,ground/field reference,,ground/field reference,overall accuracy of 90.72%,10.1016_j.isprsjprs.2020.05.021,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.1038/s41597-022-01589-8,Phenology/Threshold,,abstract,Phenology/Threshold,90.5,94,0.82,Sentinel-2,,China,ground/field reference,,ground/field reference,overall accuracy of 89%,10.1038_s41597-022-01589-8,,,1,,,0,,,,,,,
wos,crop-classification,2018,10.3390/rs10091406,Random Forest/SVM,,body,Random Forest/SVM|Object-Based|Phenology/Threshold,90.5,90.6,0.9,Sentinel-2,10,Vietnam,random CV/split,,random CV/split,overall accuracies of 90.5%,10.3390_rs10091406,,,1,,,1,,,,,,,
wos,rice,2011,10.1117/1.3595276,Phenology/Threshold,,abstract,Transfer/Pre-trained|Phenology/Threshold,90.3,90.8,0.937,MODIS,10,Taiwan,ground/field reference,,ground/field reference,overall accuracy was 83.5%,10.1117_1.3595276,250000,"250,000 ground-truth pixels",1,,,1,100,,,84.9,91.8,,
wos,crop-classification,2025,10.3390/rs17071128,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,90.3,90.3,0.93,Sentinel-2,,China,,,,overall accuracy: 90.3%,10.3390_rs17071128,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1109/jstars.2025.3559939,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,90.1,96.79,,Sentinel-2,10,China,random CV/split,,random CV/split,OA of 90.1%,10.1109_jstars.2025.3559939,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.7546/crabs.2025.02.06,,,none,,90,90,,Landsat,,Vietnam,ground/field reference,,ground/field reference,overall accuracy (OA) of 90%,10.7546_crabs.2025.02.06,,,1,,,0,,,,,,,
wos,rice,2024,10.3390/agriculture14081282,Phenology/Threshold,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,90,92,0.9,Sentinel-2,,China,ground/field reference,,ground/field reference,overall accuracy of approximately 92%,agriculture-14-01282-v2,,,1,,,1,,,33,,,,
wos,rice,2011,10.1117/1.3595272,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,89.7,89.7,0.897,Landsat,250,Vietnam,random CV/split,,random CV/split,overall accuracy and Kappa coefficient achieved by the SVMs were 89.7%,10.1117_1.3595272,,,1,,,1,100,,,84.9,91.8,,
wos,rice,2025,10.1109/jstars.2025.3619422,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,89.5,95.2,,Sentinel-2,0.8,China,random CV/split,,random CV/split,OA of 89.50%,10.1109_jstars.2025.3619422,,,1,,,1,,,,,,,
wos,crop-classification,2023,10.3390/rs15174339,Random Forest/SVM,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,89.36,92.91,0.9176,Sentinel-2,30,Thailand,ground/field reference,,ground/field reference,overall accuracy > 88%,10.3390_rs15174339,987,987 reference points,1,,,1,,,,,,,
wos,crop-classification,2015,10.1007/s11273-014-9342-x,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,89,95,0.89,Sentinel-1,30,USA,ground/field reference,,ground/field reference,overall accuracy and kappa of 95 and 89 %,10.1007_s11273-014-9342-x,490,490 validation samples,1,,,1,,,,,,,
wos,crop-classification,2025,10.3390/rs17162852,CNN/Deep Learning,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,88.89,89.16,,Sentinel-2,0.8,China,ground/field reference,,ground/field reference,overall accuracy (OA) of 88.63%,remotesensing-17-02852,,,1,,,1,,,100,,,,
wos,rice,2019,10.1007/s11442-019-1689-8,Phenology/Threshold,,body,Phenology/Threshold,88.83,88.83,0.75,Landsat,30,China,random CV/split,,random CV/split,overall accuracies were 88.83%,10.1007_s11442-019-1689-8,2015,2015 Validation samples,1,,,0,,,,,,,
wos,crop-classification,2011,10.1016/j.ecoinf.2011.04.004,Transfer/Pre-trained,,body,Transfer/Pre-trained|Phenology/Threshold,88.7,88.7,0.833,Landsat,,USA,random CV/split,,random CV/split,overall accuracy is 88.7%,10.1016_j.ecoinf.2011.04.004,,,1,,,1,,,,,,,
wos,crop-classification,2019,10.1016/j.jag.2019.06.002,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,88.7,88.7,,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracies of 88.7%,10.1016_j.jag.2019.06.002,,,1,,,1,,,,,,,
wos,rice,2021,10.1016/j.rse.2020.112112,Object-Based,,body,Object-Based|Phenology/Threshold,88.7,90,0.83,Sentinel-2,5,China,,,,overall accuracy of over 80%,10.1016_j.rse.2020.112112,,,1,,,1,93.2,91.8,,100,100,1,
wos,rice,2023,10.3390/rs15092443,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,88.66,90.31,0.8637,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy of more than 87%,10.3390_rs15092443,1500,1500 validation sample,1,,,1,,,,,,,
wos,rice,2018,10.3390/rs10040546,Attention/Transformer,,abstract,Attention/Transformer|Random Forest/SVM|Object-Based|Phenology/Threshold,88.54,91.53,0.83,Sentinel-2,10,China,ground/field reference,,ground/field reference,overall accuracy for OCSVC was 88.54%,10.3390_rs10040546,,,1,,,1,,,,,,,
wos,crop-classification,2021,10.3390/rs13173359,Object-Based,,body,Object-Based|Phenology/Threshold,88.09,90.67,0.9125,Landsat,15,Vietnam,ground/field reference,,ground/field reference,overall accuracies of 86.7%,remotesensing-13-03359,,,1,,,1,,,,99.2,100,,
wos,crop-classification,2018,10.1002/eap.1658,Phenology/Threshold,,body,Phenology/Threshold,88,88,,Landsat,,,random CV/split,,random CV/split,Overall accuracies ranged between 88%,10.1002_eap.1658,,,1,,,0,34,,76,,,,
wos,rice,2018,10.1016/j.rse.2017.12.001,Phenology/Threshold,,abstract,Phenology/Threshold,88,88,,Sentinel-1,30,China,random CV/split,,random CV/split,overall accuracies were 88%,10.1016_j.rse.2017.12.001,,,1,,,0,,,,94,,,
wos,rice,2025,10.1109/jstars.2025.3560992,RNN/LSTM,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,88,88.2,0.86,Sentinel-2,2,China,random CV/split,,random CV/split,overall accuracy of over 88%,Mapping_County-Level_Rice_Planting_Areas_by_Joint_Use_of_High-Resolution_Optical_and_Time_Series_SAR_Imagery,,,1,,,1,93.29,,89.67,,,,
wos,crop-classification,2018,10.1016/j.compag.2018.07.039,Phenology/Threshold,,abstract,CNN/Deep Learning|Phenology/Threshold,87.91,91.49,0.8577,Landsat,30,USA,random CV/split,,random CV/split,overall accuracy = 91.49%,10.1016_j.compag.2018.07.039,2536,2536 ground truth sites,1,,,1,,,,,94.84,,
wos,rice,2019,10.1080/22797254.2019.1581583,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,87.8,99,0.76,Sentinel-2,10,Italy,ground/field reference,,ground/field reference,overall accuracy to be 87.8%,10.1080_22797254.2019.1581583,,,1,,,1,,,,,,,
wos,rice,2017,10.1080/22797254.2017.1279819,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,87.4,90.47,0.75,Sentinel-2,8,China,ground/field reference,,ground/field reference,overall accuracy more than 86.0%,10.1080_22797254.2017.1279819,,,1,,,1,,,,,,,
wos,rice,2023,10.1007/s10333-022-00922-6,Phenology/Threshold,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,87.1,87.1,0.718,Sentinel-2,1,Indonesia,ground/field reference,,ground/field reference,overall accuracy of NDVI Landsat 8 Lv2 was 87.1%,10.1007_s10333-022-00922-6,,,1,,,1,,,,,,,
wos,crop-classification,2008,10.1080/01431160802235878,CNN/Deep Learning,,body,CNN/Deep Learning|Phenology/Threshold,87,87,,Landsat,90,Sri Lanka,ground/field reference,,ground/field reference,overall accuracies of wetland classes varied between 87%,10.1007_s10596-007-9057-7,,,1,,,1,,,,,,,
wos,rice,2024,10.3390/agriculture14010002,CNN/Deep Learning,,abstract,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Phenology/Threshold,87,87,,Sentinel-1,,China,ground/field reference,,ground/field reference,overall accuracy of more than 87%,10.3390_rs16193569,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.3390/rs14164056,Transfer/Pre-trained,,body,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,86.93,90,0.79,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy above 90%,10.3390_rs14164056,,,1,,,1,,,,,,,
wos,rice,2023,10.1007/s00382-023-06874-9,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.9,93.95,0.9235,Sentinel-2,20,Pakistan,random CV/split,,random CV/split,OA = 72.97%,10.1007_s00382-023-06874-9,,,1,,,1,,,,,,,
wos,crop-classification,2026,10.3390/rs18030460,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.85,93.44,0.91,Sentinel-2,10,Spain,ground/field reference,,ground/field reference,overall accuracy of 86.85%,10.3390_rs18030460,,,1,,,1,,,,,,,
wos,rice,2026,10.3390/agriculture16040459,Random Forest/SVM,,abstract,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.25,94.18,0.84,Sentinel-2,10,China,random CV/split,,random CV/split,OA of 94.18%,10.1080_17538947.2026.2616932,,,1,,,1,100,,100,,,,
wos,rice,2022,10.3390/su14138009,Phenology/Threshold,,abstract,RNN/LSTM|Random Forest/SVM|Phenology/Threshold,86.2,96,,Sentinel-2,,China,ground/field reference,,ground/field reference,overall accuracy of about 85%,10.3390_su14138009,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.1016/j.jag.2021.102656,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86,86,0.83,Sentinel-2,10,China,,,,overall accuracy of 86%,10.1016_j.jag.2021.102656,7952,7952 Validation samples,1,,,1,,,,,,,
wos,crop-classification,2019,10.3390/rs11030357,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|Object-Based|Phenology/Threshold,86,89,,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy of 83%,10.3390_rs11030357,1000,1000 test samples,1,,,1,,,,,,,
wos,rice,2024,10.3390/agriculture14030345,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,85.28,94,0.94,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 82.5%,10.3390_agriculture14030345,,,1,,,1,,,,,,,
wos,crop-classification,2010,10.1007/s11430-010-4002-3,,,none,,85,85,,Landsat,,China,ground/field reference,,ground/field reference,overall accuracy of 85%,10.1007_s11430-010-4002-3,,,1,,,0,,,,,,,
wos,rice,2024,10.1080/22797254.2024.2406796,Phenology/Threshold,,abstract,Phenology/Threshold,85,90,0.74,Sentinel-2,10,India,random CV/split,,random CV/split,overall accuracy of over 80%,10.1016_j.gecco.2024.e03290,1150,1150 ground truth samples,1,,,0,,,,,,,
wos,rice,2023,10.3389/fenvs.2023.1137835,Transfer/Pre-trained,,body,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,85,85,0.68,Sentinel-2,5,USA,random CV/split,,random CV/split,Overall Accuracy: 85%,10.3389_fenvs.2023.1137835,,,1,,,1,,88,,,,1,
wos,rice,2018,10.1080/10106049.2017.1289555,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,84.75,86.1,0.861,Sentinel-1,10,Vietnam,ground/field reference,,ground/field reference,overall accuracy and Kappa coefficient achieved from RF were 86.1%,10.1080_10106049.2017.1289555,,,1,,,1,,,,87.6,85.7,,
wos,rice,2025,10.1007/s12524-024-02020-y,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,84.5,89,0.87,Sentinel-2,30,,random CV/split,,random CV/split,overall accuracy and kappa coefficient were obtained using 50%,10.1007_s12524-024-02020-y,,,1,,,1,,,,,,,
wos,rice,2015,10.1117/1.jrs.9.096002,Phenology/Threshold,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,84.3,89.3,0.893,Landsat,30,Japan,random CV/split,,random CV/split,overall accuracies and kappa coefficients generally >84.3%,10.1117_1.jrs.9.096002,,,1,,,1,,,,86.5,95.4,,
wos,rice,2026,10.1016/j.rse.2026.115256,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,84.14,92.3,,Sentinel-2,10,China,ground/field reference,,ground/field reference,OA: 92.20%,10.1016_j.ijdrr.2025.105979,,,1,,,1,100,,100,100,,,
wos,rice,2023,10.3389/fevo.2023.1093454,Phenology/Threshold,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,84,84,0.96,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy higher than 84%,10.3389_fevo.2023.1093454,140,140 validation samples,1,,,1,,,,,,,
wos,crop-classification,2022,10.3390/su141912789,Attention/Transformer,,abstract,Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,84,84,0.825,Sentinel-2,1,China,random CV/split,,random CV/split,overall accuracy of 84%,10.3390_su141912789,,,1,,,1,,,,,,,
wos,crop-classification,2018,10.1080/01431161.2017.1399477,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,83.96,83.96,0.79,Sentinel-2,,USA,random CV/split,,random CV/split,OA = 83.96%,10.1080_01431161.2017.1399477,,,1,,,1,100,,100,,,,
wos,rice,2012,10.1080/01431161.2012.661091,Phenology/Threshold,,body,Phenology/Threshold,83.95,87.91,0.8371,Landsat,250,Japan,random CV/split,,random CV/split,overall accuracy of more than 80%,10.1080_01431161.2012.661091,,,1,,,0,,,,,,,
wos,rice,2021,10.1016/j.jag.2021.102351,Transfer/Pre-trained,,body,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,83,85,,Sentinel-2,1,China,random CV/split,,random CV/split,overall accuracies of 85%,10.1016_j.jag.2021.102351,,,1,,,1,,,,,,,
wos,crop-classification,2024,10.1016/j.jag.2024.104260,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,83,83,,Sentinel-2,10,Australia,spatial/independent,Nested 5-fold spatial cross-validation with spatial clusters (Fiji LULC).,spatial/independent,overall accuracy of 83 %,10.1016_j.jag.2024.104260,,,1,,,1,100,,100,100,,,
wos,crop-classification,2026,10.1038/s41597-025-06516-1,Transfer/Pre-trained,,body,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,82.85,86.2,0.926,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracies of 80.7%,s41597-025-06516-1_reference,4932,4932 ground truth samples,1,,,1,100,,48,,,,
wos,crop-classification,2024,10.3390/rs16193569,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,82.6,82.6,0.81,Sentinel-2,10,Vietnam,random CV/split,,random CV/split,overall accuracy of the classification is 82.6%,remotesensing-16-03569,605,605 reference points,1,,,1,80,,,,,,
wos,crop-classification,2019,10.1109/jstars.2019.2937949,Random Forest/SVM,,body,Random Forest/SVM|Phenology/Threshold,81.9,83.9,,Landsat,90,USA,random CV/split,,random CV/split,overall accuracy exceeding 79%,10.1109_jstars.2019.2937949,,,1,,,1,,,,,,,
wos,rice,2021,10.1080/01431161.2020.1842541,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,81.89,85,0.73,Sentinel-2,5,Indonesia,random CV/split,,random CV/split,overall accuracy higher than 85%,10.1080_01431161.2020.1842541,,,1,,,1,,,,,,,
wos,crop-classification,2026,10.3390/rs18071034,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,81.84,81.84,,Sentinel-2,1,China,ground/field reference,,ground/field reference,overall accuracy (OA) of 81.84%,10.3390_rs18071034,528,528 test samples,1,,,1,,,,,,,
wos,crop-classification,2015,10.1007/s11442-015-1247-y,Phenology/Threshold,,abstract,Object-Based|Phenology/Threshold,81.17,82.83,0.66,Landsat,90,Pakistan,ground/field reference,,ground/field reference,overall accuracies for rabi and kharif are 82.83%,10.1007_s11442-015-1247-y,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.1016/j.compag.2022.107083,Random Forest/SVM,,abstract,Transfer/Pre-trained|Random Forest/SVM|Object-Based|Phenology/Threshold,81,97,,Sentinel-2,1,Thailand,random CV/split,,random CV/split,overall accuracy (OA) of 81%,10.1016_j.compag.2022.107083,758,758 reference points,1,,,1,,,,,,,
wos,rice,2025,10.1007/s10661-025-13620-7,Random Forest/SVM,,abstract,Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,80,80,,Sentinel-2,10,India,ground/field reference,,ground/field reference,overall accuracy of ≥ 80%,10.1007_s10661-025-13620-7,,,1,,,1,,,,,,,
wos,rice,2026,10.1007/s12524-025-02409-3,Phenology/Threshold,,abstract,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,80,80,0.934,Sentinel-2,0.3,China,ground/field reference,,ground/field reference,overall accuracy typically exceeding 80%,10.1007_s12524-025-02409-3,,,1,,,1,,,,,,,
wos,rice,2022,10.1016/j.compag.2022.107232,Phenology/Threshold,,abstract,CNN/Deep Learning|Object-Based|Phenology/Threshold,80,80,,Sentinel-2,5,China,random CV/split,,random CV/split,overall accuracy basically above 80%,10.1016_j.compag.2022.107232,1150,1150 validation samples,1,,,1,,,,,,,
wos,crop-classification,2022,10.1080/15481603.2022.2088651,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,79.8,85.3,0.77,Sentinel-2,30,USA,random CV/split,,random CV/split,overall accuracy of 79.8%,10.1080_15481603.2022.2088651,858,858 samples for validation,1,,,1,,,30,,,,
wos,crop-classification,2024,10.3390/app14093545,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,79.4,83.43,0.8,Sentinel-2,250,China,random CV/split,,random CV/split,OA: 79.40%,10.3390_app14093545,,,1,,,1,,,,,,,
wos,crop-classification,2019,10.3390/rs11020207,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,79.4,91.7,,Sentinel-2,30,Japan,random CV/split,,random CV/split,overall accuracy of 91.7%,10.3390_rs11020207,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.1016/j.envsoft.2022.105534,Object-Based,,abstract,Transfer/Pre-trained|Random Forest/SVM|Object-Based|Phenology/Threshold,79,79,,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracies up to ~79%,10.1016_j.envsoft.2022.105534,,,1,,,1,80.2,80.2,,,,1,
